Type,SKU,Name,Published,Parent,"Is featured?","Visibility in catalog","Short description",Description,"In stock?",Stock,Weight,Length,Width,Height,"Sale price","Regular price",Categories,Images,"Attribute 1 name","Attribute 1 value (s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value (s)","Attribute 2 visible","Attribute 2 global"
variation,S11346-RB-XS,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"10,007","0,500","0,360","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,"Blu Royal",1,1,Size,XS,1,1
variation,S11346-RB-XXL,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"12,925","0,630","0,410","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,"Blu Royal",1,1,Size,XXL,1,1
variation,S11346-RD-3XL,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"14,505","0,660","0,430","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,Rosso,1,1,Size,3XL,1,1
variation,S11346-RD-L,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"11,390","0,570","0,390","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,Rosso,1,1,Size,L,1,1
variation,S11346-RD-M,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"10,840","0,540","0,380","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,Rosso,1,1,Size,M,1,1
variation,S11346-RD-S,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"10,720","0,500","0,360","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,Rosso,1,1,Size,S,1,1
variation,S11346-RD-XL,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"12,020","0,600","0,400","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,Rosso,1,1,Size,XL,1,1
variation,S11346-RD-XS,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"10,007","0,500","0,360","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,Rosso,1,1,Size,XS,1,1
variation,S11346-RD-XXL,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"12,925","0,630","0,410","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,Rosso,1,1,Size,XXL,1,1
variation,S11346-WH-3XL,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"14,505","0,660","0,430","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,Bianco,1,1,Size,3XL,1,1
variation,S11346-WH-L,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"11,390","0,570","0,390","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,Bianco,1,1,Size,L,1,1
variation,S11346-WH-M,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"10,840","0,540","0,380","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,Bianco,1,1,Size,M,1,1
variation,S11346-WH-S,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"10,720","0,500","0,360","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,Bianco,1,1,Size,S,1,1
variation,S11346-WH-XL,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"12,020","0,600","0,400","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,Bianco,1,1,Size,XL,1,1
variation,S11346-WH-XS,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"10,007","0,500","0,360","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,Bianco,1,1,Size,XS,1,1
variation,S11346-WH-XXL,"PERFECT MEN",1,S11346-BK-3XL,0,visible,"PERFECT MEN POLO 180g","SOL'S PERFECT Men, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"12,925","0,630","0,410","0,280",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11346-bk.jpg,Color,Bianco,1,1,Size,XXL,1,1
variable,S11347-BK-L,"PERFECT WOMEN",1,,,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,080","0,480","0,350","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Nero / Nero Opaco, Nero / Nero Opaco, Nero / Nero Opaco, Nero / Nero Opaco, Nero / Nero Opaco, Blu Scuro Francese, Blu Scuro Francese, Blu Scuro Francese, Blu Scuro Francese, Blu Scuro Francese, Blu Royal, Blu Royal, Blu Royal, Blu Royal, Blu Royal, Rosso, Rosso, Rosso, Rosso, Rosso, Bianco, Bianco, Bianco, Bianco, Bianco",1,1,Size,"L, M, S, XL, XXL, L, M, S, XL, XXL, L, M, S, XL, XXL, L, M, S, XL, XXL, L, M, S, XL, XXL",1,1
variation,S11347-BK-M,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"8,580","0,460","0,330","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Nero / Nero Opaco",1,1,Size,M,1,1
variation,S11347-BK-S,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"8,080","0,430","0,330","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Nero / Nero Opaco",1,1,Size,S,1,1
variation,S11347-BK-XL,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,560","0,520","0,370","0,290",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Nero / Nero Opaco",1,1,Size,XL,1,1
variation,S11347-BK-XXL,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,850","0,540","0,410","0,290",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Nero / Nero Opaco",1,1,Size,XXL,1,1
variation,S11347-FN-L,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,080","0,480","0,350","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Blu Scuro Francese",1,1,Size,L,1,1
variation,S11347-FN-M,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"8,580","0,460","0,330","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Blu Scuro Francese",1,1,Size,M,1,1
variation,S11347-FN-S,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"8,080","0,430","0,330","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Blu Scuro Francese",1,1,Size,S,1,1
variation,S11347-FN-XL,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,560","0,520","0,370","0,290",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Blu Scuro Francese",1,1,Size,XL,1,1
variation,S11347-FN-XXL,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,850","0,540","0,410","0,290",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Blu Scuro Francese",1,1,Size,XXL,1,1
variation,S11347-RB-L,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,080","0,480","0,350","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Blu Royal",1,1,Size,L,1,1
variation,S11347-RB-M,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"8,580","0,460","0,330","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Blu Royal",1,1,Size,M,1,1
variation,S11347-RB-S,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"8,080","0,430","0,330","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Blu Royal",1,1,Size,S,1,1
variation,S11347-RB-XL,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,560","0,520","0,370","0,290",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Blu Royal",1,1,Size,XL,1,1
variation,S11347-RB-XXL,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,850","0,540","0,410","0,290",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,"Blu Royal",1,1,Size,XXL,1,1
variation,S11347-RD-L,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,080","0,480","0,350","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,Rosso,1,1,Size,L,1,1
variation,S11347-RD-M,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"8,580","0,460","0,330","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,Rosso,1,1,Size,M,1,1
variation,S11347-RD-S,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"8,080","0,430","0,330","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,Rosso,1,1,Size,S,1,1
variation,S11347-RD-XL,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,560","0,520","0,370","0,290",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,Rosso,1,1,Size,XL,1,1
variation,S11347-RD-XXL,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,850","0,540","0,410","0,290",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,Rosso,1,1,Size,XXL,1,1
variation,S11347-WH-L,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,080","0,480","0,350","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,Bianco,1,1,Size,L,1,1
variation,S11347-WH-M,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"8,580","0,460","0,330","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,Bianco,1,1,Size,M,1,1
variation,S11347-WH-S,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"8,080","0,430","0,330","0,280",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,Bianco,1,1,Size,S,1,1
variation,S11347-WH-XL,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,560","0,520","0,370","0,290",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,Bianco,1,1,Size,XL,1,1
variation,S11347-WH-XXL,"PERFECT WOMEN",1,S11347-BK-L,0,visible,"PERFECT WOMEN POLO 180g","SOL'S PERFECT Women, Polo 180g/m², Taglio aderente, destinato a tutti i tipi di mercato, 100% cotone pettinato Ringspun, collo e giromaniche a costina 1x1, nastro di rinforzo sul collo, maniche corte, 2 bottoni in tinta, bottone di ricambio cucito all'interno, .",1,,"9,850","0,540","0,410","0,290",100,110,"ABBIGLIAMENTO > POLO > POLO DONNE",https://cdn1.midocean.com/image/700X700/s11347-bk.jpg,Color,Bianco,1,1,Size,XXL,1,1
variable,S11362-BK-L,"SPRING II",1,,,visible,"SPRINgII MEN POLO 210g","SOL'S SPRING II Men, Polo 210g/m², 100% cotone pettinato Ringspun, nastro di rinforzo sul collo, collo a costina, patta di chiusura rinforzata, maniche corte, 3 bottoni in tinta, fondo dritto con spacchi laterali, bottone di ricambio cucito all'interno, .",1,,"13,610","0,570","0,380","0,300",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11362-bk.jpg,Color,"Nero / Nero Opaco, Nero / Nero Opaco, Nero / Nero Opaco, Nero / Nero Opaco, Nero / Nero Opaco, grigio medio melange, grigio medio melange, grigio medio melange, grigio medio melange, grigio medio melange, Verde foglia, Verde foglia, Verde foglia, Verde foglia, Verde foglia, grigio topo, grigio topo, grigio topo, grigio topo, grigio topo, Blu navy, Blu navy, Blu navy, Blu navy, Blu navy, Blu Royal, Blu Royal, Blu Royal, Blu Royal, Blu Royal, Rosso, Rosso, Rosso, Rosso, Rosso, Bianco, Bianco, Bianco, Bianco, Bianco",1,1,Size,"L, M, S, XL, XXL, L, M, S, XL, XXL, L, M, S, XL, XXL, L, M, S, XL, XXL, L, M, S, XL, XXL, L, M, S, XL, XXL, L, M, S, XL, XXL, L, M, S, XL, XXL",1,1
variation,S11362-BK-M,"SPRING II",1,S11362-BK-L,0,visible,"SPRINgII MEN POLO 210g","SOL'S SPRING II Men, Polo 210g/m², 100% cotone pettinato Ringspun, nastro di rinforzo sul collo, collo a costina, patta di chiusura rinforzata, maniche corte, 3 bottoni in tinta, fondo dritto con spacchi laterali, bottone di ricambio cucito all'interno, .",1,,"12,520","0,540","0,380","0,300",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11362-bk.jpg,Color,"Nero / Nero Opaco",1,1,Size,M,1,1
variation,S11362-BK-S,"SPRING II",1,S11362-BK-L,0,visible,"SPRINgII MEN POLO 210g","SOL'S SPRING II Men, Polo 210g/m², 100% cotone pettinato Ringspun, nastro di rinforzo sul collo, collo a costina, patta di chiusura rinforzata, maniche corte, 3 bottoni in tinta, fondo dritto con spacchi laterali, bottone di ricambio cucito all'interno, .",1,,"11,570","0,510","0,360","0,310",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11362-bk.jpg,Color,"Nero / Nero Opaco",1,1,Size,S,1,1
variation,S11362-BK-XL,"SPRING II",1,S11362-BK-L,0,visible,"SPRINgII MEN POLO 210g","SOL'S SPRING II Men, Polo 210g/m², 100% cotone pettinato Ringspun, nastro di rinforzo sul collo, collo a costina, patta di chiusura rinforzata, maniche corte, 3 bottoni in tinta, fondo dritto con spacchi laterali, bottone di ricambio cucito all'interno, .",1,,"14,210","0,600","0,400","0,310",100,110,"ABBIGLIAMENTO > POLO > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11362-bk.jpg,Color,"Nero / Nero Opaco",1,1,Size,XL,1,1
