Type,SKU,Name,Published,Parent,"Is featured?","Visibility in catalog","Short description",Description,"In stock?",Stock,Weight,Length,Width,Height,"Sale price","Regular price",Categories,Images,"Attribute 1 name","Attribute 1 value (s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value (s)","Attribute 2 visible","Attribute 2 global"
simple,MO9337-40,MENTA,1,,0,visible,"Mini vaso in legno","Vaso in legno con semi di menta.",1,390,"15,6","0,6","0,4","0,245",100,110,"MIDOCEANBRANDS > Sport & Ricreazione > All'aria aperta > Giardinaggio","https://cdn1.midocean.com/image/700X700/mo9337-40.jpg,https://cdn1.midocean.com/image/700X700/mo9337-40a.jpg,https://cdn1.midocean.com/image/700X700/mo9337-40b.jpg,https://cdn1.midocean.com/image/700X700/mo9337-40.jpg",,,,,,,,
simple,MO9338-05,"RESCUE ME",1,,0,visible,"Matita piantabile","Protezione plastica per respirazione bocca a bocca. Confezionata in pouch con portachiavi.",1,9882,"10,2","0,39","0,36","0,285",100,110,"MIDOCEANBRANDS > Benessere & Cura > Care Essentials > Altro","https://cdn1.midocean.com/image/700X700/mo9338-05.jpg,https://cdn1.midocean.com/image/700X700/mo9338-05-ambiant.jpg,https://cdn1.midocean.com/image/700X700/mo9338-05c.jpg,https://cdn1.midocean.com/image/700X700/mo9338-05a.jpg,https://cdn1.midocean.com/image/700X700/mo9338-05.jpg",,,,,,,,
simple,MO9339-03,"TIDY UP CAR",1,,0,visible,"Organizer per automobile","Organizer per auto con vari scomparti, in poliestere 420D.",1,2865,"9,6","0,56","0,48","0,335",100,110,"MIDOCEANBRANDS > Premiums & Strumenti > Accessori auto > Altri accessori","https://cdn1.midocean.com/image/700X700/mo9339-03.jpg,https://cdn1.midocean.com/image/700X700/mo9339-03a.jpg,https://cdn1.midocean.com/image/700X700/mo9339-03b.jpg,https://cdn1.midocean.com/image/700X700/mo9339-03.jpg",,,,,,,,
variable,MO9340-05,RIOMATCH,1,,,visible,"Penna con fusto luminoso","Penna a sfera in ABS con punta touch e impugnatura gommata. Luce led sul fusto che illumina il logo inciso (no stampa tampografica) spingendo la punta touch. 3 pile bottone AG3 incluse. Refill blu.",1,6042,"8,7","0,63","0,17","0,26",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Scrittura > Multifunzione","https://cdn1.midocean.com/image/700X700/mo9340-05.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05a.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05d.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05-ambiant.jpg",Color,"red, white, green, orange, turquoise, royal blue",1,1,Size,,1,1
variation,MO9340-06,RIOMATCH,1,MO9340-05,0,visible,"Penna con fusto luminoso","Penna a sfera in ABS con punta touch e impugnatura gommata. Luce led sul fusto che illumina il logo inciso (no stampa tampografica) spingendo la punta touch. 3 pile bottone AG3 incluse. Refill blu.",1,7896,"8,7","0,63","0,17","0,26",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Scrittura > Multifunzione","https://cdn1.midocean.com/image/700X700/mo9340-05.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05a.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05d.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05-ambiant.jpg",Color,white,1,1,Size,,1,1
variation,MO9340-09,RIOMATCH,1,MO9340-05,0,visible,"Penna con fusto luminoso","Penna a sfera in ABS con punta touch e impugnatura gommata. Luce led sul fusto che illumina il logo inciso (no stampa tampografica) spingendo la punta touch. 3 pile bottone AG3 incluse. Refill blu.",1,4630,"8,7","0,63","0,17","0,26",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Scrittura > Multifunzione","https://cdn1.midocean.com/image/700X700/mo9340-05.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05a.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05d.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05-ambiant.jpg",Color,green,1,1,Size,,1,1
variation,MO9340-10,RIOMATCH,1,MO9340-05,0,visible,"Penna con fusto luminoso","Penna a sfera in ABS con punta touch e impugnatura gommata. Luce led sul fusto che illumina il logo inciso (no stampa tampografica) spingendo la punta touch. 3 pile bottone AG3 incluse. Refill blu.",1,7654,"8,7","0,63","0,17","0,26",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Scrittura > Multifunzione","https://cdn1.midocean.com/image/700X700/mo9340-05.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05a.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05d.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05-ambiant.jpg",Color,orange,1,1,Size,,1,1
variation,MO9340-12,RIOMATCH,1,MO9340-05,0,visible,"Penna con fusto luminoso","Penna a sfera in ABS con punta touch e impugnatura gommata. Luce led sul fusto che illumina il logo inciso (no stampa tampografica) spingendo la punta touch. 3 pile bottone AG3 incluse. Refill blu.",1,5631,"8,7","0,63","0,17","0,26",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Scrittura > Multifunzione","https://cdn1.midocean.com/image/700X700/mo9340-05.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05a.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05d.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05-ambiant.jpg",Color,turquoise,1,1,Size,,1,1
variation,MO9340-37,RIOMATCH,1,MO9340-05,0,visible,"Penna con fusto luminoso","Penna a sfera in ABS con punta touch e impugnatura gommata. Luce led sul fusto che illumina il logo inciso (no stampa tampografica) spingendo la punta touch. 3 pile bottone AG3 incluse. Refill blu.",1,18703,"8,7","0,63","0,17","0,26",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Scrittura > Multifunzione","https://cdn1.midocean.com/image/700X700/mo9340-05.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05a.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05d.jpg,https://cdn1.midocean.com/image/700X700/mo9340-05-ambiant.jpg",Color,"royal blue",1,1,Size,,1,1
variable,MO9341-03,BOOGIE,1,,,visible,"Cappello di paglia naturale","Cappello di paglia naturale con banda colorata in cotone o poliestere. Per gli ordini neutri la banda viene fornita separata dal cappello.",1,54316,"16,3",1,"0,27","0,5",100,110,"MIDOCEANBRANDS > Abbigliamento & Accessori > Cappellini > Cappellini","https://cdn1.midocean.com/image/700X700/mo9341-03.jpg,https://cdn1.midocean.com/image/700X700/mo9341-03.jpg,https://cdn1.midocean.com/image/700X700/mo9341-03a.jpg",Color,"black, red, white, orange, royal blue, lime",1,1,Size,,1,1
variation,MO9341-05,BOOGIE,1,MO9341-03,0,visible,"Cappello di paglia naturale","Cappello di paglia naturale con banda colorata in cotone o poliestere. Per gli ordini neutri la banda viene fornita separata dal cappello.",1,29061,"16,3",1,"0,27","0,5",100,110,"MIDOCEANBRANDS > Abbigliamento & Accessori > Cappellini > Cappellini","https://cdn1.midocean.com/image/700X700/mo9341-03.jpg,https://cdn1.midocean.com/image/700X700/mo9341-03.jpg,https://cdn1.midocean.com/image/700X700/mo9341-03a.jpg",Color,red,1,1,Size,,1,1
variation,MO9341-06,BOOGIE,1,MO9341-03,0,visible,"Cappello di paglia naturale","Cappello di paglia naturale con banda colorata in cotone o poliestere. Per gli ordini neutri la banda viene fornita separata dal cappello.",1,41486,"16,3",1,"0,27","0,5",100,110,"MIDOCEANBRANDS > Abbigliamento & Accessori > Cappellini > Cappellini","https://cdn1.midocean.com/image/700X700/mo9341-03.jpg,https://cdn1.midocean.com/image/700X700/mo9341-03.jpg,https://cdn1.midocean.com/image/700X700/mo9341-03a.jpg",Color,white,1,1,Size,,1,1
variation,MO9341-10,BOOGIE,1,MO9341-03,0,visible,"Cappello di paglia naturale","Cappello di paglia naturale con banda colorata in cotone o poliestere. Per gli ordini neutri la banda viene fornita separata dal cappello.",1,31174,"16,3",1,"0,27","0,5",100,110,"MIDOCEANBRANDS > Abbigliamento & Accessori > Cappellini > Cappellini","https://cdn1.midocean.com/image/700X700/mo9341-03.jpg,https://cdn1.midocean.com/image/700X700/mo9341-03.jpg,https://cdn1.midocean.com/image/700X700/mo9341-03a.jpg",Color,orange,1,1,Size,,1,1
variation,MO9341-37,BOOGIE,1,MO9341-03,0,visible,"Cappello di paglia naturale","Cappello di paglia naturale con banda colorata in cotone o poliestere. Per gli ordini neutri la banda viene fornita separata dal cappello.",1,30523,"16,3",1,"0,27","0,5",100,110,"MIDOCEANBRANDS > Abbigliamento & Accessori > Cappellini > Cappellini","https://cdn1.midocean.com/image/700X700/mo9341-03.jpg,https://cdn1.midocean.com/image/700X700/mo9341-03.jpg,https://cdn1.midocean.com/image/700X700/mo9341-03a.jpg",Color,"royal blue",1,1,Size,,1,1
variation,MO9341-48,BOOGIE,1,MO9341-03,0,visible,"Cappello di paglia naturale","Cappello di paglia naturale con banda colorata in cotone o poliestere. Per gli ordini neutri la banda viene fornita separata dal cappello.",1,25323,"16,3",1,"0,27","0,5",100,110,"MIDOCEANBRANDS > Abbigliamento & Accessori > Cappellini > Cappellini","https://cdn1.midocean.com/image/700X700/mo9341-03.jpg,https://cdn1.midocean.com/image/700X700/mo9341-03.jpg,https://cdn1.midocean.com/image/700X700/mo9341-03a.jpg",Color,lime,1,1,Size,,1,1
variable,MO9342-03,WOOGIE,1,,,visible,"Cappello poliestere colorato","Cappello simil paglia in poliestere colorato con banda bianca. Per gli ordini neutri la banda viene fornita separata dal cappello.",1,11101,"11,25","0,56","0,265","0,675",100,110,"MIDOCEANBRANDS > Abbigliamento & Accessori > Cappellini > Cappellini","https://cdn1.midocean.com/image/700X700/mo9342-03.jpg,https://cdn1.midocean.com/image/700X700/mo9342-03.jpg,https://cdn1.midocean.com/image/700X700/mo9342-03a.jpg",Color,"black, red, white, orange, royal blue, lime",1,1,Size,,1,1
variation,MO9342-05,WOOGIE,1,MO9342-03,0,visible,"Cappello poliestere colorato","Cappello simil paglia in poliestere colorato con banda bianca. Per gli ordini neutri la banda viene fornita separata dal cappello.",1,15490,"11,25","0,56","0,265","0,675",100,110,"MIDOCEANBRANDS > Abbigliamento & Accessori > Cappellini > Cappellini","https://cdn1.midocean.com/image/700X700/mo9342-03.jpg,https://cdn1.midocean.com/image/700X700/mo9342-03.jpg,https://cdn1.midocean.com/image/700X700/mo9342-03a.jpg",Color,red,1,1,Size,,1,1
variation,MO9342-06,WOOGIE,1,MO9342-03,0,visible,"Cappello poliestere colorato","Cappello simil paglia in poliestere colorato con banda bianca. Per gli ordini neutri la banda viene fornita separata dal cappello.",1,17149,"11,25","0,56","0,265","0,675",100,110,"MIDOCEANBRANDS > Abbigliamento & Accessori > Cappellini > Cappellini","https://cdn1.midocean.com/image/700X700/mo9342-03.jpg,https://cdn1.midocean.com/image/700X700/mo9342-03.jpg,https://cdn1.midocean.com/image/700X700/mo9342-03a.jpg",Color,white,1,1,Size,,1,1
variation,MO9342-10,WOOGIE,1,MO9342-03,0,visible,"Cappello poliestere colorato","Cappello simil paglia in poliestere colorato con banda bianca. Per gli ordini neutri la banda viene fornita separata dal cappello.",1,7295,"11,25","0,56","0,265","0,675",100,110,"MIDOCEANBRANDS > Abbigliamento & Accessori > Cappellini > Cappellini","https://cdn1.midocean.com/image/700X700/mo9342-03.jpg,https://cdn1.midocean.com/image/700X700/mo9342-03.jpg,https://cdn1.midocean.com/image/700X700/mo9342-03a.jpg",Color,orange,1,1,Size,,1,1
variation,MO9342-37,WOOGIE,1,MO9342-03,0,visible,"Cappello poliestere colorato","Cappello simil paglia in poliestere colorato con banda bianca. Per gli ordini neutri la banda viene fornita separata dal cappello.",1,14869,"11,25","0,56","0,265","0,675",100,110,"MIDOCEANBRANDS > Abbigliamento & Accessori > Cappellini > Cappellini","https://cdn1.midocean.com/image/700X700/mo9342-03.jpg,https://cdn1.midocean.com/image/700X700/mo9342-03.jpg,https://cdn1.midocean.com/image/700X700/mo9342-03a.jpg",Color,"royal blue",1,1,Size,,1,1
variation,MO9342-48,WOOGIE,1,MO9342-03,0,visible,"Cappello poliestere colorato","Cappello simil paglia in poliestere colorato con banda bianca. Per gli ordini neutri la banda viene fornita separata dal cappello.",1,11163,"11,25","0,56","0,265","0,675",100,110,"MIDOCEANBRANDS > Abbigliamento & Accessori > Cappellini > Cappellini","https://cdn1.midocean.com/image/700X700/mo9342-03.jpg,https://cdn1.midocean.com/image/700X700/mo9342-03.jpg,https://cdn1.midocean.com/image/700X700/mo9342-03a.jpg",Color,lime,1,1,Size,,1,1
simple,MO9343-13,TAPON,1,,0,visible,"Portachiavi tappo in sughero","Portachiavi con tappo di sughero.",1,23797,"11,05","0,675","0,39","0,27",100,110,"MIDOCEANBRANDS > Mangiare & Bere > Per il Bar > Accessori vino","https://cdn1.midocean.com/image/700X700/mo9343-13.jpg,https://cdn1.midocean.com/image/700X700/mo9343-13b.jpg,https://cdn1.midocean.com/image/700X700/mo9343-13a.jpg,https://cdn1.midocean.com/image/700X700/mo9343-13.jpg",,,,,,,,
variable,MO9344-03,MOLINO,1,,,visible,"Penna spinner","Penna in ABS con piccolo spinner. Refill blu.",1,39768,"8,45","0,78","0,345","0,165",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Scrittura > Multifunzione","https://cdn1.midocean.com/image/700X700/mo9344-03.jpg,https://cdn1.midocean.com/image/700X700/mo9344-03.jpg,https://cdn1.midocean.com/image/700X700/mo9344-03a.jpg",Color,"black, blue, red, white, orange, turquoise, lime",1,1,Size,,1,1
variation,MO9344-04,MOLINO,1,MO9344-03,0,visible,"Penna spinner","Penna in ABS con piccolo spinner. Refill blu.",1,34904,"8,45","0,78","0,345","0,165",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Scrittura > Multifunzione","https://cdn1.midocean.com/image/700X700/mo9344-03.jpg,https://cdn1.midocean.com/image/700X700/mo9344-03.jpg,https://cdn1.midocean.com/image/700X700/mo9344-03a.jpg",Color,blue,1,1,Size,,1,1
variation,MO9344-05,MOLINO,1,MO9344-03,0,visible,"Penna spinner","Penna in ABS con piccolo spinner. Refill blu.",1,40060,"8,45","0,78","0,345","0,165",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Scrittura > Multifunzione","https://cdn1.midocean.com/image/700X700/mo9344-03.jpg,https://cdn1.midocean.com/image/700X700/mo9344-03.jpg,https://cdn1.midocean.com/image/700X700/mo9344-03a.jpg",Color,red,1,1,Size,,1,1
variation,MO9344-06,MOLINO,1,MO9344-03,0,visible,"Penna spinner","Penna in ABS con piccolo spinner. Refill blu.",1,93734,"8,45","0,78","0,345","0,165",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Scrittura > Multifunzione","https://cdn1.midocean.com/image/700X700/mo9344-03.jpg,https://cdn1.midocean.com/image/700X700/mo9344-03.jpg,https://cdn1.midocean.com/image/700X700/mo9344-03a.jpg",Color,white,1,1,Size,,1,1
variation,MO9344-10,MOLINO,1,MO9344-03,0,visible,"Penna spinner","Penna in ABS con piccolo spinner. Refill blu.",1,13102,"8,45","0,78","0,345","0,165",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Scrittura > Multifunzione","https://cdn1.midocean.com/image/700X700/mo9344-03.jpg,https://cdn1.midocean.com/image/700X700/mo9344-03.jpg,https://cdn1.midocean.com/image/700X700/mo9344-03a.jpg",Color,orange,1,1,Size,,1,1
variation,MO9344-12,MOLINO,1,MO9344-03,0,visible,"Penna spinner","Penna in ABS con piccolo spinner. Refill blu.",1,31398,"8,45","0,78","0,345","0,165",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Scrittura > Multifunzione","https://cdn1.midocean.com/image/700X700/mo9344-03.jpg,https://cdn1.midocean.com/image/700X700/mo9344-03.jpg,https://cdn1.midocean.com/image/700X700/mo9344-03a.jpg",Color,turquoise,1,1,Size,,1,1
variation,MO9344-48,MOLINO,1,MO9344-03,0,visible,"Penna spinner","Penna in ABS con piccolo spinner. Refill blu.",1,12275,"8,45","0,78","0,345","0,165",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Scrittura > Multifunzione","https://cdn1.midocean.com/image/700X700/mo9344-03.jpg,https://cdn1.midocean.com/image/700X700/mo9344-03.jpg,https://cdn1.midocean.com/image/700X700/mo9344-03a.jpg",Color,lime,1,1,Size,,1,1
variable,MO9345-03,"NEW & SMART",1,,,visible,"PVC free toilet bag","Beauty case con coppia zip. Poliestere 600D con retro in PPE.",1,0,"11,4","0,6","0,31","0,34",100,110,"MIDOCEANBRANDS > Benessere & Cura > Cura della persona > Trousse e porta cosmetici","https://cdn1.midocean.com/image/700X700/mo9345-03.jpg,https://cdn1.midocean.com/image/700X700/mo9345-03.jpg,https://cdn1.midocean.com/image/700X700/mo9345-03a.jpg",Color,"black, blue, red, white, orange, beige, royal blue",1,1,Size,,1,1
variation,MO9345-04,"NEW & SMART",1,MO9345-03,0,visible,"PVC free toilet bag","Beauty case con coppia zip. Poliestere 600D con retro in PPE.",1,0,"11,4","0,6","0,31","0,34",100,110,"MIDOCEANBRANDS > Benessere & Cura > Cura della persona > Trousse e porta cosmetici","https://cdn1.midocean.com/image/700X700/mo9345-03.jpg,https://cdn1.midocean.com/image/700X700/mo9345-03.jpg,https://cdn1.midocean.com/image/700X700/mo9345-03a.jpg",Color,blue,1,1,Size,,1,1
variation,MO9345-05,"NEW & SMART",1,MO9345-03,0,visible,"PVC free toilet bag","Beauty case con coppia zip. Poliestere 600D con retro in PPE.",1,7794,"11,4","0,6","0,31","0,34",100,110,"MIDOCEANBRANDS > Benessere & Cura > Cura della persona > Trousse e porta cosmetici","https://cdn1.midocean.com/image/700X700/mo9345-03.jpg,https://cdn1.midocean.com/image/700X700/mo9345-03.jpg,https://cdn1.midocean.com/image/700X700/mo9345-03a.jpg",Color,red,1,1,Size,,1,1
variation,MO9345-06,"NEW & SMART",1,MO9345-03,0,visible,"PVC free toilet bag","Beauty case con coppia zip. Poliestere 600D con retro in PPE.",1,0,"11,4","0,6","0,31","0,34",100,110,"MIDOCEANBRANDS > Benessere & Cura > Cura della persona > Trousse e porta cosmetici","https://cdn1.midocean.com/image/700X700/mo9345-03.jpg,https://cdn1.midocean.com/image/700X700/mo9345-03.jpg,https://cdn1.midocean.com/image/700X700/mo9345-03a.jpg",Color,white,1,1,Size,,1,1
variation,MO9345-10,"NEW & SMART",1,MO9345-03,0,visible,"PVC free toilet bag","Beauty case con coppia zip. Poliestere 600D con retro in PPE.",1,4133,"11,4","0,6","0,31","0,34",100,110,"MIDOCEANBRANDS > Benessere & Cura > Cura della persona > Trousse e porta cosmetici","https://cdn1.midocean.com/image/700X700/mo9345-03.jpg,https://cdn1.midocean.com/image/700X700/mo9345-03.jpg,https://cdn1.midocean.com/image/700X700/mo9345-03a.jpg",Color,orange,1,1,Size,,1,1
variation,MO9345-13,"NEW & SMART",1,MO9345-03,0,visible,"PVC free toilet bag","Beauty case con coppia zip. Poliestere 600D con retro in PPE.",1,6962,"11,4","0,6","0,31","0,34",100,110,"MIDOCEANBRANDS > Benessere & Cura > Cura della persona > Trousse e porta cosmetici","https://cdn1.midocean.com/image/700X700/mo9345-03.jpg,https://cdn1.midocean.com/image/700X700/mo9345-03.jpg,https://cdn1.midocean.com/image/700X700/mo9345-03a.jpg",Color,beige,1,1,Size,,1,1
variation,MO9345-37,"NEW & SMART",1,MO9345-03,0,visible,"PVC free toilet bag","Beauty case con coppia zip. Poliestere 600D con retro in PPE.",1,0,"11,4","0,6","0,31","0,34",100,110,"MIDOCEANBRANDS > Benessere & Cura > Cura della persona > Trousse e porta cosmetici","https://cdn1.midocean.com/image/700X700/mo9345-03.jpg,https://cdn1.midocean.com/image/700X700/mo9345-03.jpg,https://cdn1.midocean.com/image/700X700/mo9345-03a.jpg",Color,"royal blue",1,1,Size,,1,1
variable,MO9348-03,"NEILO SET",1,,,visible,"Set notebook","Set notebook A5 con penna touch screen abbinata, refill blu.",1,5815,"9,45","0,31","0,26","0,255",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/mo9348-03.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03a.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03c.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03d.jpg",Color,"black, blue, red, white, orange, turquoise, lime",1,1,Size,,1,1
variation,MO9348-04,"NEILO SET",1,MO9348-03,0,visible,"Set notebook","Set notebook A5 con penna touch screen abbinata, refill blu.",1,2309,"9,45","0,31","0,26","0,255",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/mo9348-03.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03a.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03c.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03d.jpg",Color,blue,1,1,Size,,1,1
variation,MO9348-05,"NEILO SET",1,MO9348-03,0,visible,"Set notebook","Set notebook A5 con penna touch screen abbinata, refill blu.",1,6889,"9,45","0,31","0,26","0,255",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/mo9348-03.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03a.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03c.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03d.jpg",Color,red,1,1,Size,,1,1
variation,MO9348-06,"NEILO SET",1,MO9348-03,0,visible,"Set notebook","Set notebook A5 con penna touch screen abbinata, refill blu.",1,6921,"9,45","0,31","0,26","0,255",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/mo9348-03.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03a.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03c.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03d.jpg",Color,white,1,1,Size,,1,1
variation,MO9348-10,"NEILO SET",1,MO9348-03,0,visible,"Set notebook","Set notebook A5 con penna touch screen abbinata, refill blu.",1,4435,"9,45","0,31","0,26","0,255",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/mo9348-03.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03a.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03c.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03d.jpg",Color,orange,1,1,Size,,1,1
variation,MO9348-12,"NEILO SET",1,MO9348-03,0,visible,"Set notebook","Set notebook A5 con penna touch screen abbinata, refill blu.",1,5398,"9,45","0,31","0,26","0,255",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/mo9348-03.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03a.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03c.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03d.jpg",Color,turquoise,1,1,Size,,1,1
variation,MO9348-48,"NEILO SET",1,MO9348-03,0,visible,"Set notebook","Set notebook A5 con penna touch screen abbinata, refill blu.",1,1445,"9,45","0,31","0,26","0,255",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/mo9348-03.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03a.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03c.jpg,https://cdn1.midocean.com/image/700X700/mo9348-03d.jpg",Color,lime,1,1,Size,,1,1
variable,MO9350-03,"BIG MOSS",1,,,visible,"Borraccia in alluminio 750ml","Borraccia in alluminio con moschettone. Il moschettone non è ad uso professionale. 750ml. Stampa in sublimazione disponibile sono sull’articolo di colore bianco. Antigoccia.",1,9376,"3,16","0,4","0,4","0,27",100,110,"MIDOCEANBRANDS > Mangiare & Bere > Bicchieri e bottiglie > Bottiglie","https://cdn1.midocean.com/image/700X700/mo9350-03.jpg,https://cdn1.midocean.com/image/700X700/mo9350-03.jpg",Color,"black, blue, red, white, green, matt silver",1,1,Size,,1,1
variation,MO9350-04,"BIG MOSS",1,MO9350-03,0,visible,"Borraccia in alluminio 750ml","Borraccia in alluminio con moschettone. Il moschettone non è ad uso professionale. 750ml. Stampa in sublimazione disponibile sono sull’articolo di colore bianco. Antigoccia.",1,25464,"3,16","0,4","0,4","0,27",100,110,"MIDOCEANBRANDS > Mangiare & Bere > Bicchieri e bottiglie > Bottiglie","https://cdn1.midocean.com/image/700X700/mo9350-03.jpg,https://cdn1.midocean.com/image/700X700/mo9350-03.jpg",Color,blue,1,1,Size,,1,1
variation,MO9350-05,"BIG MOSS",1,MO9350-03,0,visible,"Borraccia in alluminio 750ml","Borraccia in alluminio con moschettone. Il moschettone non è ad uso professionale. 750ml. Stampa in sublimazione disponibile sono sull’articolo di colore bianco. Antigoccia.",1,13147,"3,16","0,4","0,4","0,27",100,110,"MIDOCEANBRANDS > Mangiare & Bere > Bicchieri e bottiglie > Bottiglie","https://cdn1.midocean.com/image/700X700/mo9350-03.jpg,https://cdn1.midocean.com/image/700X700/mo9350-03.jpg",Color,red,1,1,Size,,1,1
variation,MO9350-06,"BIG MOSS",1,MO9350-03,0,visible,"Borraccia in alluminio 750ml","Borraccia in alluminio con moschettone. Il moschettone non è ad uso professionale. 750ml. Stampa in sublimazione disponibile sono sull’articolo di colore bianco. Antigoccia.",1,422,"3,16","0,4","0,4","0,27",100,110,"MIDOCEANBRANDS > Mangiare & Bere > Bicchieri e bottiglie > Bottiglie","https://cdn1.midocean.com/image/700X700/mo9350-03.jpg,https://cdn1.midocean.com/image/700X700/mo9350-03.jpg",Color,white,1,1,Size,,1,1
variation,MO9350-09,"BIG MOSS",1,MO9350-03,0,visible,"Borraccia in alluminio 750ml","Borraccia in alluminio con moschettone. Il moschettone non è ad uso professionale. 750ml. Stampa in sublimazione disponibile sono sull’articolo di colore bianco. Antigoccia.",1,0,"3,16","0,4","0,4","0,27",100,110,"MIDOCEANBRANDS > Mangiare & Bere > Bicchieri e bottiglie > Bottiglie","https://cdn1.midocean.com/image/700X700/mo9350-03.jpg,https://cdn1.midocean.com/image/700X700/mo9350-03.jpg",Color,green,1,1,Size,,1,1
variation,MO9350-16,"BIG MOSS",1,MO9350-03,0,visible,"Borraccia in alluminio 750ml","Borraccia in alluminio con moschettone. Il moschettone non è ad uso professionale. 750ml. Stampa in sublimazione disponibile sono sull’articolo di colore bianco. Antigoccia.",1,72137,"3,16","0,4","0,4","0,27",100,110,"MIDOCEANBRANDS > Mangiare & Bere > Bicchieri e bottiglie > Bottiglie","https://cdn1.midocean.com/image/700X700/mo9350-03.jpg,https://cdn1.midocean.com/image/700X700/mo9350-03.jpg",Color,"matt silver",1,1,Size,,1,1
